,T_ext,T_int,Ts_ext,Ts_int,q_ext,q_int
58440,297.717,293.15,294.394,293.151,-30.0908,0
58500,297.68,293.15,294.399,293.151,-30.4381,0
58500,297.68,293.15,294.399,293.151,-30.4381,0
58500,297.68,293.15,294.399,293.151,-30.4381,0
58560,297.643,293.15,294.403,293.151,-30.7831,0
58620,297.604,293.15,294.408,293.151,-31.1257,0
58680,297.564,293.15,294.412,293.151,-31.466,0
58740,297.522,293.15,294.416,293.151,-31.8039,0
58800,297.479,293.15,294.419,293.151,-32.1394,0
58860,297.434,293.15,294.423,293.151,-32.4724,0
58920,297.389,293.15,294.426,293.151,-32.803,0
58980,297.342,293.15,294.429,293.151,-33.131,0
59040,297.294,293.15,294.431,293.151,-33.4565,0
59100,297.244,293.15,294.434,293.151,-33.7795,0
59160,297.194,293.15,294.436,293.151,-34.0999,0
59220,297.142,293.15,294.438,293.151,-34.4177,0
59280,297.088,293.15,294.439,293.152,-34.7329,0
59340,297.034,293.15,294.44,293.152,-35.0455,0
59400,296.979,293.15,294.442,293.152,-35.3553,0
59400,296.979,293.15,294.442,293.152,-35.3553,0
59460,296.922,293.15,294.442,293.152,-35.6625,0
59520,296.864,293.15,294.443,293.152,-35.967,0
59580,296.805,293.15,294.443,293.152,-36.2687,0
59640,296.745,293.15,294.443,293.152,-36.5677,0
59700,296.684,293.15,294.443,293.152,-36.8639,0
59760,296.621,293.15,294.443,293.152,-37.1572,0
59820,296.558,293.15,294.442,293.152,-37.4478,0
59880,296.494,293.15,294.441,293.152,-37.7355,0
59940,296.428,293.15,294.439,293.152,-38.0203,0
60000,296.362,293.15,294.438,293.152,-38.3022,0
60000,296.362,293.15,294.438,293.152,-38.3022,0
60000,296.362,293.15,294.438,293.152,-38.3022,0
60060,296.295,293.15,294.436,293.152,-38.5812,0
60120,296.226,293.15,294.434,293.152,-38.8573,0
60180,296.157,293.15,294.431,293.152,-39.1304,0
60240,296.087,293.15,294.428,293.152,-39.4005,0
60300,296.016,293.15,294.425,293.152,-39.6677,0
60360,295.944,293.15,294.422,293.152,-39.9318,0
60420,295.871,293.15,294.418,293.152,-40.1928,0
60480,295.797,293.15,294.414,293.152,-40.4508,0
60540,295.723,293.15,294.41,293.152,-40.7058,0
60600,295.648,293.15,294.406,293.152,-40.9576,0
60660,295.572,293.15,294.401,293.152,-41.2063,0
60720,295.495,293.15,294.396,293.152,-41.4519,0
60780,295.418,293.15,294.39,293.152,-41.6943,0
60840,295.34,293.15,294.384,293.152,-41.9335,0
60900,295.261,293.15,294.378,293.152,-42.1696,0
60960,295.181,293.15,294.372,293.152,-42.4024,0
61020,295.101,293.15,294.365,293.152,-42.632,0
61080,295.021,293.15,294.359,293.152,-42.8584,0
61140,294.939,293.15,294.351,293.152,-43.0815,0
61200,294.858,293.15,294.344,293.152,-43.3013,0
61200,294.858,293.15,294.344,293.152,-43.3013,0
61260,294.775,293.15,294.336,293.152,-43.5178,0
61320,294.693,293.15,294.328,293.152,-43.731,0
61380,294.609,293.15,294.319,293.152,-43.9409,0
61440,294.526,293.15,294.311,293.152,-44.1474,0
61500,294.442,293.15,294.302,293.152,-44.3505,0
61560,294.357,293.15,294.292,293.152,-44.5503,0
61620,294.272,293.15,294.283,293.152,-44.7467,0
61680,294.187,293.15,294.273,293.152,-44.9397,0
61740,294.101,293.15,294.263,293.152,-45.1293,0
61800,294.016,293.15,294.252,293.152,-45.3154,0
61860,293.93,293.15,294.241,293.152,-45.4981,0
61920,293.843,293.15,294.23,293.152,-45.6773,0
61980,293.757,293.15,294.219,293.152,-45.853,0
62040,293.67,293.15,294.207,293.152,-46.0252,0
62100,293.583,293.15,294.195,293.152,-46.194,0
62160,293.496,293.15,294.183,293.152,-46.3592,0
62220,293.409,293.15,294.171,293.152,-46.5209,0
62280,293.322,293.15,294.158,293.152,-46.679,0
62340,293.235,293.15,294.145,293.152,-46.8336,0
62400,293.147,293.15,294.132,293.152,-46.9846,0
62460,293.06,293.15,294.118,293.152,-47.1321,0
62520,292.973,293.15,294.104,293.152,-47.2759,0
62580,292.886,293.15,294.09,293.152,-47.4162,0
62640,292.799,293.15,294.075,293.152,-47.5528,0
62700,292.712,293.15,294.061,293.152,-47.6858,0
62760,292.625,293.15,294.046,293.152,-47.8152,0
62820,292.538,293.15,294.03,293.152,-47.941,0
62880,292.452,293.15,294.015,293.152,-48.0631,0
62940,292.365,293.15,293.999,293.152,-48.1815,0
63000,292.279,293.15,293.983,293.152,-48.2963,0
63060,292.193,293.15,293.967,293.152,-48.4074,0
63120,292.108,293.15,293.95,293.152,-48.5148,0
63180,292.023,293.15,293.933,293.152,-48.6185,0
63240,291.938,293.15,293.916,293.152,-48.7185,0
63300,291.853,293.15,293.899,293.152,-48.8148,0
63360,291.769,293.15,293.882,293.152,-48.9074,0
63420,291.686,293.15,293.864,293.152,-48.9962,0
63480,291.602,293.15,293.846,293.152,-49.0814,0
63540,291.52,293.15,293.828,293.152,-49.1627,0
63600,291.437,293.15,293.809,293.152,-49.2404,0
63600,291.437,293.15,293.809,293.152,-49.2404,0
63600,291.437,293.15,293.809,293.152,-49.2404,0
63660,291.356,293.15,293.79,293.152,-49.3143,0
63720,291.275,293.15,293.771,293.152,-49.3844,0
63780,291.194,293.15,293.752,293.152,-49.4508,0
63840,291.114,293.15,293.733,293.152,-49.5134,0
63900,291.035,293.15,293.713,293.152,-49.5722,0
63900,291.035,293.15,293.713,293.152,-49.5722,0
63900,291.035,293.15,293.713,293.152,-49.5722,0
63960,290.956,293.15,293.693,293.152,-49.6273,0
64020,290.878,293.15,293.673,293.152,-49.6786,0
64080,290.8,293.15,293.653,293.152,-49.7261,0
64140,290.724,293.15,293.633,293.152,-49.7698,0
64200,290.648,293.15,293.612,293.152,-49.8097,0
64260,290.573,293.15,293.591,293.152,-49.8459,0
64320,290.498,293.15,293.57,293.152,-49.8782,0
64380,290.425,293.15,293.549,293.152,-49.9067,0
64440,290.352,293.15,293.528,293.152,-49.9315,0
64500,290.28,293.15,293.507,293.152,-49.9524,0
64560,290.209,293.15,293.485,293.152,-49.9695,0
64620,290.139,293.15,293.463,293.152,-49.9829,0
64680,290.07,293.15,293.441,293.152,-49.9924,0
64740,290.001,293.15,293.419,293.152,-49.9981,0
64800,289.934,293.15,293.397,293.152,-50,0
64800,289.934,293.15,293.397,293.152,-50,0
64860,289.868,293.15,293.374,293.152,-49.9981,0
64920,289.802,293.15,293.352,293.152,-49.9924,0
64980,289.738,293.15,293.329,293.152,-49.9829,0
65040,289.675,293.15,293.306,293.152,-49.9695,0
65100,289.613,293.15,293.283,293.152,-49.9524,0
65160,289.551,293.15,293.26,293.152,-49.9315,0
65220,289.491,293.15,293.237,293.152,-49.9067,0
65280,289.433,293.15,293.214,293.152,-49.8782,0
65340,289.375,293.15,293.191,293.152,-49.8459,0
65400,289.318,293.15,293.167,293.152,-49.8097,0
65400,289.318,293.15,293.167,293.152,-49.8097,0
65400,289.318,293.15,293.167,293.152,-49.8097,0
65460,289.263,293.15,293.144,293.152,-49.7698,0
65520,289.208,293.15,293.12,293.152,-49.7261,0
65580,289.155,293.15,293.096,293.152,-49.6786,0
65640,289.103,293.15,293.072,293.152,-49.6273,0
65700,289.053,293.15,293.049,293.152,-49.5722,0
65760,289.003,293.15,293.025,293.152,-49.5134,0
65820,288.955,293.15,293.001,293.152,-49.4508,0
65880,288.908,293.15,292.977,293.152,-49.3844,0
65940,288.863,293.15,292.953,293.152,-49.3143,0
66000,288.819,293.15,292.928,293.152,-49.2404,0
66060,288.776,293.15,292.904,293.152,-49.1627,0
66120,288.734,293.15,292.88,293.152,-49.0814,0
66180,288.694,293.15,292.856,293.152,-48.9962,0
66240,288.655,293.15,292.832,293.152,-48.9074,0
66300,288.617,293.15,292.807,293.152,-48.8148,0
66360,288.581,293.15,292.783,293.152,-48.7185,0
66420,288.546,293.15,292.759,293.152,-48.6185,0
66480,288.513,293.15,292.735,293.152,-48.5148,0
66540,288.481,293.15,292.71,293.152,-48.4074,0
66600,288.451,293.15,292.686,293.152,-48.2963,0
66660,288.422,293.15,292.662,293.152,-48.1815,0
66720,288.394,293.15,292.638,293.152,-48.0631,0
66780,288.368,293.15,292.613,293.152,-47.941,0
66840,288.343,293.15,292.589,293.153,-47.8152,0
66900,288.32,293.15,292.565,293.153,-47.6858,0
66960,288.298,293.15,292.541,293.153,-47.5528,0
67020,288.278,293.15,292.517,293.153,-47.4162,0
67080,288.259,293.15,292.493,293.153,-47.2759,0
67140,288.241,293.15,292.469,293.153,-47.1321,0
67200,288.226,293.15,292.445,293.153,-46.9846,0
67260,288.211,293.15,292.422,293.153,-46.8336,0
67320,288.198,293.15,292.398,293.153,-46.679,0
67380,288.187,293.15,292.374,293.153,-46.5209,0
67440,288.177,293.15,292.351,293.153,-46.3592,0
67500,288.169,293.15,292.327,293.153,-46.194,0
67560,288.162,293.15,292.304,293.153,-46.0252,0
67620,288.157,293.15,292.281,293.153,-45.853,0
67680,288.153,293.15,292.258,293.153,-45.6773,0
67740,288.151,293.15,292.235,293.153,-45.4981,0
67800,288.15,293.15,292.212,293.153,-45.3154,0
67860,288.151,293.15,292.189,293.153,-45.1293,0
67920,288.153,293.15,292.167,293.153,-44.9397,0
67980,288.157,293.15,292.144,293.153,-44.7467,0
68040,288.162,293.15,292.122,293.153,-44.5503,0
68100,288.169,293.15,292.1,293.153,-44.3505,0
68160,288.178,293.15,292.078,293.153,-44.1474,0
68220,288.188,293.15,292.056,293.153,-43.9409,0
68280,288.199,293.15,292.035,293.153,-43.731,0
68340,288.212,293.15,292.013,293.153,-43.5178,0
68400,288.226,293.15,291.992,293.153,-43.3013,0
68400,288.226,293.15,291.992,293.153,-43.3013,0
68460,288.242,293.15,291.971,293.153,-43.0815,0
68520,288.26,293.15,291.95,293.153,-42.8584,0
68580,288.279,293.15,291.929,293.153,-42.632,0
68640,288.299,293.15,291.909,293.153,-42.4024,0
68700,288.321,293.15,291.888,293.153,-42.1696,0
68760,288.344,293.15,291.868,293.153,-41.9335,0
68820,288.369,293.15,291.849,293.153,-41.6943,0
68880,288.396,293.15,291.829,293.153,-41.4519,0
68940,288.423,293.15,291.809,293.153,-41.2063,0
69000,288.452,293.15,291.79,293.153,-40.9576,0
69000,288.452,293.15,291.79,293.153,-40.9576,0
69000,288.452,293.15,291.79,293.153,-40.9576,0
69060,288.483,293.15,291.771,293.153,-40.7058,0
69120,288.515,293.15,291.753,293.153,-40.4508,0
69180,288.548,293.15,291.734,293.153,-40.1928,0
69240,288.583,293.15,291.716,293.153,-39.9318,0
69300,288.62,293.15,291.698,293.153,-39.6677,0
69300,288.62,293.15,291.698,293.153,-39.6677,0
69300,288.62,293.15,291.698,293.153,-39.6677,0
69360,288.657,293.15,291.68,293.153,-39.4005,0
69420,288.696,293.15,291.663,293.153,-39.1304,0
69480,288.736,293.15,291.646,293.153,-38.8573,0
69540,288.778,293.15,291.629,293.153,-38.5812,0
69600,288.821,293.15,291.612,293.153,-38.3022,0
69660,288.866,293.15,291.596,293.153,-38.0203,0
69720,288.911,293.15,291.579,293.153,-37.7355,0
69780,288.958,293.15,291.564,293.153,-37.4478,0
69840,289.006,293.15,291.548,293.153,-37.1572,0
69900,289.056,293.15,291.533,293.153,-36.8639,0
69960,289.106,293.15,291.518,293.153,-36.5677,0
70020,289.158,293.15,291.503,293.153,-36.2687,0
70080,289.212,293.15,291.489,293.153,-35.967,0
70140,289.266,293.15,291.475,293.153,-35.6625,0
70200,289.321,293.15,291.461,293.153,-35.3553,0
70200,289.321,293.15,291.461,293.153,-35.3553,0
70260,289.378,293.15,291.448,293.153,-35.0455,0
70320,289.436,293.15,291.435,293.153,-34.7329,0
70380,289.495,293.15,291.422,293.153,-34.4177,0
70440,289.555,293.15,291.41,293.153,-34.0999,0
70500,289.616,293.15,291.397,293.153,-33.7795,0
70560,289.679,293.15,291.386,293.153,-33.4565,0
70620,289.742,293.15,291.374,293.153,-33.131,0
70680,289.806,293.15,291.363,293.153,-32.803,0
70740,289.872,293.15,291.352,293.153,-32.4724,0
70800,289.938,293.15,291.342,293.153,-32.1394,0
70800,289.938,293.15,291.342,293.153,-32.1394,0
70800,289.938,293.15,291.342,293.153,-32.1394,0
70860,290.005,293.15,291.332,293.153,-31.8039,0
70920,290.074,293.15,291.322,293.153,-31.466,0
70980,290.143,293.15,291.313,293.153,-31.1257,0
71040,290.213,293.15,291.304,293.153,-30.7831,0
71100,290.284,293.15,291.295,293.153,-30.4381,0
71160,290.356,293.15,291.287,293.153,-30.0908,0
71220,290.429,293.15,291.279,293.153,-29.7411,0
71280,290.503,293.15,291.271,293.153,-29.3893,0
71340,290.577,293.15,291.264,293.153,-29.0351,0
71400,290.652,293.15,291.257,293.153,-28.6788,0
71460,290.728,293.15,291.25,293.153,-28.3203,0
71520,290.805,293.15,291.244,293.153,-27.9596,0
71580,290.882,293.15,291.238,293.153,-27.5968,0
71640,290.96,293.15,291.233,293.153,-27.232,0
71700,291.039,293.15,291.228,293.153,-26.865,0
71760,291.119,293.15,291.223,293.153,-26.496,0
71820,291.199,293.15,291.219,293.153,-26.1249,0
71880,291.279,293.15,291.215,293.153,-25.7519,0
71940,291.361,293.15,291.211,293.153,-25.3769,0
72000,291.442,293.15,291.208,293.153,-25,0
72000,291.442,293.15,291.208,293.153,-25,0
72000,291.442,293.15,291.208,293.153,-25,0
72000,291.442,293.15,291.208,293.153,-25,0
72060,291.525,293.317,291.205,293.314,-24.6212,0
72120,291.607,293.483,291.203,293.474,-24.2405,0
72180,291.691,293.65,291.201,293.635,-23.8579,0
72240,291.774,293.817,291.199,293.796,-23.4736,0
72300,291.858,293.983,291.198,293.956,-23.0874,0
72360,291.943,294.15,291.197,294.117,-22.6995,0
72420,292.028,294.317,291.196,294.278,-22.3099,0
72480,292.113,294.483,291.196,294.438,-21.9186,0
72540,292.199,294.65,291.196,294.599,-21.5256,0
72600,292.284,294.817,291.197,294.76,-21.1309,0
72660,292.37,294.983,291.197,294.92,-20.7347,0
72720,292.457,295.15,291.199,295.081,-20.3368,0
72780,292.543,295.317,291.2,295.242,-19.9375,0
72840,292.63,295.483,291.202,295.402,-19.5366,0
72900,292.717,295.65,291.205,295.563,-19.1342,0
72960,292.804,295.817,291.208,295.724,-18.7303,0
73020,292.891,295.983,291.211,295.885,-18.3251,0
73080,292.978,296.15,291.214,296.045,-17.9184,0
73140,293.065,296.317,291.218,296.206,-17.5104,0
73200,293.153,296.483,291.223,296.367,-17.101,0
73260,293.24,296.65,291.227,296.528,-16.6903,0
73320,293.327,296.817,291.232,296.688,-16.2784,0
73380,293.414,296.983,291.238,296.849,-15.8652,0
73440,293.501,297.15,291.243,297.01,-15.4508,0
73500,293.588,297.317,291.249,297.171,-15.0353,0
73560,293.675,297.483,291.256,297.331,-14.6186,0
73620,293.762,297.65,291.263,297.492,-14.2008,0
73680,293.848,297.817,291.27,297.653,-13.7819,0
73740,293.935,297.983,291.277,297.814,-13.3619,0
73800,294.021,298.15,291.285,297.974,-12.941,0
73860,294.107,298.317,291.293,298.135,-12.519,0
73920,294.192,298.483,291.302,298.296,-12.0961,0
73980,294.277,298.65,291.311,298.457,-11.6723,0
74040,294.362,298.817,291.32,298.618,-11.2476,0
74100,294.447,298.983,291.33,298.778,-10.822,0
74160,294.531,299.15,291.34,298.939,-10.3956,0
74220,294.614,299.317,291.35,299.1,-9.9684,0
74280,294.698,299.483,291.361,299.261,-9.54045,0
74340,294.78,299.65,291.372,299.422,-9.11178,0
74400,294.863,299.817,291.383,299.583,-8.68241,0
74400,294.863,299.817,291.383,299.583,-8.68241,0
74400,294.863,299.817,291.383,299.583,-8.68241,0
74460,294.944,299.983,291.394,299.743,-8.25238,0
74520,295.025,300.15,291.406,299.904,-7.82172,0
74580,295.106,300.317,291.419,300.065,-7.39047,0
74640,295.186,300.483,291.431,300.226,-6.95866,0
74700,295.265,300.65,291.444,300.387,-6.52631,0
74700,295.265,300.65,291.444,300.387,-6.52631,0
74700,295.265,300.65,291.444,300.387,-6.52631,0
74760,295.344,300.817,291.457,300.548,-6.09347,0
74820,295.422,300.983,291.471,300.708,-5.66016,0
74880,295.5,301.15,291.485,300.869,-5.22642,0
74940,295.576,301.317,291.499,301.03,-4.79229,0
75000,295.652,301.483,291.513,301.191,-4.35779,0
75060,295.727,301.65,291.528,301.352,-3.92295,0
75120,295.802,301.817,291.543,301.513,-3.48782,0
75180,295.875,301.983,291.558,301.674,-3.05243,0
75240,295.948,302.15,291.574,301.835,-2.6168,0
75300,296.02,302.317,291.59,301.996,-2.18097,0
75360,296.091,302.483,291.606,302.156,-1.74497,0
75420,296.161,302.65,291.622,302.317,-1.30885,0
75480,296.23,302.817,291.639,302.478,-0.87262,0
75540,296.299,302.983,291.656,302.639,-0.436327,0
75600,296.366,303.15,291.673,302.8,6.74E-14,0
75600,296.366,293.15,291.673,293.162,6.74E-14,0
75660,296.432,293.317,291.69,293.322,0.436327,0
75720,296.498,293.483,291.708,293.483,0.87262,0
75780,296.562,293.65,291.726,293.643,1.30885,0
75840,296.625,293.817,291.744,293.804,1.74497,0
75900,296.687,293.983,291.762,293.965,2.18097,0
75960,296.749,294.15,291.781,294.125,2.6168,0
76020,296.809,294.317,291.8,294.286,3.05243,0
76080,296.867,294.483,291.819,294.447,3.48782,0
76140,296.925,294.65,291.838,294.607,3.92295,0
76200,296.982,294.817,291.857,294.768,4.35779,0
76200,296.982,294.817,291.857,294.768,4.35779,0
76200,296.982,294.817,291.857,294.768,4.35779,0
76260,297.037,294.983,291.877,294.929,4.79229,0
76320,297.092,295.15,291.897,295.089,5.22642,0
76380,297.145,295.317,291.917,295.25,5.66016,0
76440,297.197,295.483,291.937,295.411,6.09347,0
76500,297.247,295.65,291.958,295.571,6.52631,0
76560,297.297,295.817,291.978,295.732,6.95866,0
76620,297.345,295.983,291.999,295.893,7.39047,0
76680,297.392,296.15,292.02,296.054,7.82172,0
76740,297.437,296.317,292.041,296.214,8.25238,0
76800,297.481,296.483,292.062,296.375,8.68241,0
76860,297.524,296.65,292.084,296.536,9.11178,0
76920,297.566,296.817,292.105,296.696,9.54045,0
76980,297.606,296.983,292.127,296.857,9.9684,0
77040,297.645,297.15,292.149,297.018,10.3956,0
77100,297.683,297.317,292.17,297.179,10.822,0
77160,297.719,297.483,292.193,297.339,11.2476,0
77220,297.754,297.65,292.215,297.5,11.6723,0
77280,297.787,297.817,292.237,297.661,12.0961,0
77340,297.819,297.983,292.259,297.822,12.519,0
77400,297.849,298.15,292.282,297.982,12.941,0
77460,297.878,298.317,292.304,298.143,13.3619,0
77520,297.906,298.483,292.327,298.304,13.7819,0
77580,297.932,298.65,292.35,298.465,14.2008,0
77640,297.957,298.817,292.373,298.626,14.6186,0
77700,297.98,298.983,292.396,298.786,15.0353,0
77760,298.002,299.15,292.419,298.947,15.4508,0
77820,298.022,299.317,292.442,299.108,15.8652,0
77880,298.041,299.483,292.465,299.269,16.2784,0
77940,298.059,299.65,292.488,299.43,16.6903,0
78000,298.074,299.817,292.511,299.59,17.101,0
78060,298.089,299.983,292.535,299.751,17.5104,0
78120,298.102,300.15,292.558,299.912,17.9184,0
78180,298.113,300.317,292.581,300.073,18.3251,0
78240,298.123,300.483,292.605,300.234,18.7303,0
78300,298.131,300.65,292.628,300.395,19.1342,0
78360,298.138,300.817,292.652,300.555,19.5366,0
78420,298.143,300.983,292.675,300.716,19.9375,0
78480,298.147,301.15,292.698,300.877,20.3368,0
78540,298.149,301.317,292.722,301.038,20.7347,0
78600,298.15,301.483,292.745,301.199,21.1309,0
78660,298.149,301.65,292.769,301.36,21.5256,0
78720,298.147,301.817,292.792,301.521,21.9186,0
78780,298.143,301.983,292.815,301.681,22.3099,0
78840,298.138,302.15,292.839,301.842,22.6995,0
78900,298.131,302.317,292.862,302.003,23.0874,0
78960,298.122,302.483,292.885,302.164,23.4736,0
79020,298.112,302.65,292.908,302.325,23.8579,0
79080,298.101,302.817,292.932,302.486,24.2405,0
79140,298.088,302.983,292.955,302.647,24.6212,0
79200,298.074,303.15,292.978,302.808,25,0
79200,298.074,293.15,292.978,293.169,25,0
79260,298.058,293.317,293.001,293.33,25.3769,0
79320,298.04,293.483,293.023,293.49,25.7519,0
79380,298.021,293.65,293.046,293.651,26.1249,0
79440,298.001,293.817,293.069,293.812,26.496,0
79500,297.979,293.983,293.091,293.972,26.865,0
79560,297.956,294.15,293.114,294.133,27.232,0
79620,297.931,294.317,293.136,294.293,27.5968,0
79680,297.904,294.483,293.158,294.454,27.9596,0
79740,297.877,294.65,293.181,294.615,28.3203,0
79800,297.848,294.817,293.203,294.775,28.6788,0
79800,297.848,294.817,293.203,294.775,28.6788,0
79800,297.848,294.817,293.203,294.775,28.6788,0
79860,297.817,294.983,293.225,294.936,29.0351,0
79920,297.785,295.15,293.246,295.097,29.3893,0
79980,297.752,295.317,293.268,295.257,29.7411,0
80040,297.717,295.483,293.29,295.418,30.0908,0
80100,297.68,295.65,293.311,295.579,30.4381,0
80100,297.68,295.65,293.311,295.579,30.4381,0
80100,297.68,295.65,293.311,295.579,30.4381,0
80160,297.643,295.817,293.332,295.739,30.7831,0
80220,297.604,295.983,293.353,295.9,31.1257,0
80280,297.564,296.15,293.374,296.061,31.466,0
80340,297.522,296.317,293.395,296.222,31.8039,0
80400,297.479,296.483,293.416,296.382,32.1394,0
80460,297.434,296.65,293.436,296.543,32.4724,0
80520,297.389,296.817,293.456,296.704,32.803,0
80580,297.342,296.983,293.476,296.864,33.131,0
80640,297.294,297.15,293.496,297.025,33.4565,0
80700,297.244,297.317,293.516,297.186,33.7795,0
80760,297.194,297.483,293.536,297.347,34.0999,0
80820,297.142,297.65,293.555,297.507,34.4177,0
80880,297.088,297.817,293.574,297.668,34.7329,0
80940,297.034,297.983,293.593,297.829,35.0455,0
81000,296.979,298.15,293.612,297.99,35.3553,0
81000,296.979,298.15,293.612,297.99,35.3553,0
81060,296.922,298.317,293.63,298.15,35.6625,0
81120,296.864,298.483,293.649,298.311,35.967,0
81180,296.805,298.65,293.667,298.472,36.2687,0
81240,296.745,298.817,293.685,298.633,36.5677,0
81300,296.684,298.983,293.702,298.793,36.8639,0
81360,296.621,299.15,293.72,298.954,37.1572,0
81420,296.558,299.317,293.737,299.115,37.4478,0
81480,296.494,299.483,293.754,299.276,37.7355,0
81540,296.428,299.65,293.771,299.437,38.0203,0
81600,296.362,299.817,293.787,299.597,38.3022,0
81600,296.362,299.817,293.787,299.597,38.3022,0
81600,296.362,299.817,293.787,299.597,38.3022,0
81660,296.295,299.983,293.803,299.758,38.5812,0
81720,296.226,300.15,293.819,299.919,38.8573,0
81780,296.157,300.317,293.835,300.08,39.1304,0
81840,296.087,300.483,293.851,300.241,39.4005,0
81900,296.016,300.65,293.866,300.401,39.6677,0
81960,295.944,300.817,293.881,300.562,39.9318,0
82020,295.871,300.983,293.896,300.723,40.1928,0
82080,295.797,301.15,293.91,300.884,40.4508,0
82140,295.723,301.317,293.924,301.045,40.7058,0
82200,295.648,301.483,293.938,301.206,40.9576,0
82260,295.572,301.65,293.952,301.366,41.2063,0
82320,295.495,301.817,293.965,301.527,41.4519,0
82380,295.418,301.983,293.978,301.688,41.6943,0
82440,295.34,302.15,293.991,301.849,41.9335,0
82500,295.261,302.317,294.004,302.01,42.1696,0
82560,295.181,302.483,294.016,302.171,42.4024,0
82620,295.101,302.65,294.028,302.332,42.632,0
82680,295.021,302.817,294.04,302.493,42.8584,0
82740,294.939,302.983,294.051,302.653,43.0815,0
82800,294.858,303.15,294.062,302.814,43.3013,0
82800,294.858,293.15,294.062,293.176,43.3013,0
82860,294.775,293.317,294.073,293.336,43.5178,0
82920,294.693,293.483,294.084,293.497,43.731,0
82980,294.609,293.65,294.094,293.658,43.9409,0
83040,294.526,293.817,294.104,293.818,44.1474,0
83100,294.442,293.983,294.114,293.979,44.3505,0
83160,294.357,294.15,294.123,294.14,44.5503,0
83220,294.272,294.317,294.133,294.3,44.7467,0
83280,294.187,294.483,294.141,294.461,44.9397,0
83340,294.101,294.65,294.15,294.621,45.1293,0
83400,294.016,294.817,294.158,294.782,45.3154,0
83460,293.93,294.983,294.166,294.943,45.4981,0
83520,293.843,295.15,294.174,295.103,45.6773,0
83580,293.757,295.317,294.181,295.264,45.853,0
83640,293.67,295.483,294.188,295.425,46.0252,0
83700,293.583,295.65,294.195,295.585,46.194,0
83760,293.496,295.817,294.202,295.746,46.3592,0
83820,293.409,295.983,294.208,295.907,46.5209,0
83880,293.322,296.15,294.214,296.067,46.679,0
83940,293.235,296.317,294.219,296.228,46.8336,0
84000,293.147,296.483,294.225,296.389,46.9846,0
84060,293.06,296.65,294.23,296.549,47.1321,0
84120,292.973,296.817,294.235,296.71,47.2759,0
84180,292.886,296.983,294.239,296.871,47.4162,0
84240,292.799,297.15,294.243,297.032,47.5528,0
84300,292.712,297.317,294.247,297.192,47.6858,0
84360,292.625,297.483,294.251,297.353,47.8152,0
84420,292.538,297.65,294.254,297.514,47.941,0
84480,292.452,297.817,294.257,297.675,48.0631,0
84540,292.365,297.983,294.26,297.835,48.1815,0
84600,292.279,298.15,294.262,297.996,48.2963,0
84660,292.193,298.317,294.264,298.157,48.4074,0
84720,292.108,298.483,294.266,298.318,48.5148,0
84780,292.023,298.65,294.268,298.478,48.6185,0
84840,291.938,298.817,294.269,298.639,48.7185,0
84900,291.853,298.983,294.27,298.8,48.8148,0
84960,291.769,299.15,294.271,298.961,48.9074,0
85020,291.686,299.317,294.271,299.121,48.9962,0
85080,291.602,299.483,294.272,299.282,49.0814,0
85140,291.52,299.65,294.271,299.443,49.1627,0
85200,291.437,299.817,294.271,299.604,49.2404,0
85200,291.437,299.817,294.271,299.604,49.2404,0
85200,291.437,299.817,294.271,299.604,49.2404,0
85260,291.356,299.983,294.271,299.765,49.3143,0
85320,291.275,300.15,294.27,299.925,49.3844,0
85380,291.194,300.317,294.268,300.086,49.4508,0
85440,291.114,300.483,294.267,300.247,49.5134,0
85500,291.035,300.65,294.265,300.408,49.5722,0
85500,291.035,300.65,294.265,300.408,49.5722,0
85500,291.035,300.65,294.265,300.408,49.5722,0
85560,290.956,300.817,294.263,300.569,49.6273,0
85620,290.878,300.983,294.261,300.729,49.6786,0
85680,290.8,301.15,294.259,300.89,49.7261,0
85740,290.724,301.317,294.256,301.051,49.7698,0
85800,290.648,301.483,294.253,301.212,49.8097,0
85860,290.573,301.65,294.25,301.373,49.8459,0
85920,290.498,301.817,294.247,301.534,49.8782,0
85980,290.425,301.983,294.243,301.694,49.9067,0
86040,290.352,302.15,294.239,301.855,49.9315,0
86100,290.28,302.317,294.235,302.016,49.9524,0
86160,290.209,302.483,294.231,302.177,49.9695,0
86220,290.139,302.65,294.226,302.338,49.9829,0
86280,290.07,302.817,294.222,302.499,49.9924,0
86340,290.001,302.983,294.217,302.66,49.9981,0
86400,289.934,303.15,294.212,302.821,50,0
86400,289.934,293.15,294.212,293.182,50,0
86400,289.934,293.15,294.212,293.182,50,0
86400,289.934,293.15,294.212,293.182,50,2.16E-07
86460,289.868,293.317,294.206,293.343,49.9981,1.5
86520,289.802,293.483,294.2,293.504,49.9924,3
86580,289.738,293.65,294.195,293.665,49.9829,4.5
86640,289.675,293.817,294.189,293.826,49.9695,6
86700,289.613,293.983,294.182,293.987,49.9524,7.5
86760,289.551,294.15,294.176,294.148,49.9315,9
86820,289.491,294.317,294.169,294.31,49.9067,10.5
86880,289.433,294.483,294.163,294.472,49.8782,12
86940,289.375,294.65,294.156,294.634,49.8459,13.5
87000,289.318,294.817,294.149,294.796,49.8097,15
87000,289.318,294.817,294.149,294.796,49.8097,15
87000,289.318,294.817,294.149,294.796,49.8097,15
87060,289.263,294.983,294.141,294.958,49.7698,15
